,zone,start,day_of_week,date,time,total_spaces,free_spaces
0,407 - Oakland 1,2018-01-01 00:00:00-05:00,Monday,01-01,00:00:00,227,227
1,407 - Oakland 1,2018-01-01 00:10:00-05:00,Monday,01-01,00:10:00,227,227
2,407 - Oakland 1,2018-01-01 00:20:00-05:00,Monday,01-01,00:20:00,227,227
3,407 - Oakland 1,2018-01-01 00:30:00-05:00,Monday,01-01,00:30:00,227,227
4,407 - Oakland 1,2018-01-01 00:40:00-05:00,Monday,01-01,00:40:00,227,227
5,407 - Oakland 1,2018-01-01 00:50:00-05:00,Monday,01-01,00:50:00,227,227
6,407 - Oakland 1,2018-01-01 01:00:00-05:00,Monday,01-01,01:00:00,227,227
7,407 - Oakland 1,2018-01-01 01:10:00-05:00,Monday,01-01,01:10:00,227,227
8,407 - Oakland 1,2018-01-01 01:20:00-05:00,Monday,01-01,01:20:00,227,227
9,407 - Oakland 1,2018-01-01 01:30:00-05:00,Monday,01-01,01:30:00,227,227
10,407 - Oakland 1,2018-01-01 01:40:00-05:00,Monday,01-01,01:40:00,227,227
11,407 - Oakland 1,2018-01-01 01:50:00-05:00,Monday,01-01,01:50:00,227,227
12,407 - Oakland 1,2018-01-01 02:00:00-05:00,Monday,01-01,02:00:00,227,227
13,407 - Oakland 1,2018-01-01 02:10:00-05:00,Monday,01-01,02:10:00,227,227
14,407 - Oakland 1,2018-01-01 02:20:00-05:00,Monday,01-01,02:20:00,227,227
15,407 - Oakland 1,2018-01-01 02:30:00-05:00,Monday,01-01,02:30:00,227,227
16,407 - Oakland 1,2018-01-01 02:40:00-05:00,Monday,01-01,02:40:00,227,227
17,407 - Oakland 1,2018-01-01 02:50:00-05:00,Monday,01-01,02:50:00,227,227
18,407 - Oakland 1,2018-01-01 03:00:00-05:00,Monday,01-01,03:00:00,227,227
19,407 - Oakland 1,2018-01-01 03:10:00-05:00,Monday,01-01,03:10:00,227,227
20,407 - Oakland 1,2018-01-01 03:20:00-05:00,Monday,01-01,03:20:00,227,227
21,407 - Oakland 1,2018-01-01 03:30:00-05:00,Monday,01-01,03:30:00,227,227
22,407 - Oakland 1,2018-01-01 03:40:00-05:00,Monday,01-01,03:40:00,227,227
23,407 - Oakland 1,2018-01-01 03:50:00-05:00,Monday,01-01,03:50:00,227,227
24,407 - Oakland 1,2018-01-01 04:00:00-05:00,Monday,01-01,04:00:00,227,227
25,407 - Oakland 1,2018-01-01 04:10:00-05:00,Monday,01-01,04:10:00,227,227
26,407 - Oakland 1,2018-01-01 04:20:00-05:00,Monday,01-01,04:20:00,227,227
27,407 - Oakland 1,2018-01-01 04:30:00-05:00,Monday,01-01,04:30:00,227,227
28,407 - Oakland 1,2018-01-01 04:40:00-05:00,Monday,01-01,04:40:00,227,227
29,407 - Oakland 1,2018-01-01 04:50:00-05:00,Monday,01-01,04:50:00,227,227
30,407 - Oakland 1,2018-01-01 05:00:00-05:00,Monday,01-01,05:00:00,227,227
31,407 - Oakland 1,2018-01-01 05:10:00-05:00,Monday,01-01,05:10:00,227,227
32,407 - Oakland 1,2018-01-01 05:20:00-05:00,Monday,01-01,05:20:00,227,227
33,407 - Oakland 1,2018-01-01 05:30:00-05:00,Monday,01-01,05:30:00,227,227
34,407 - Oakland 1,2018-01-01 05:40:00-05:00,Monday,01-01,05:40:00,227,227
35,407 - Oakland 1,2018-01-01 05:50:00-05:00,Monday,01-01,05:50:00,227,227
36,407 - Oakland 1,2018-01-01 06:00:00-05:00,Monday,01-01,06:00:00,227,227
37,407 - Oakland 1,2018-01-01 06:10:00-05:00,Monday,01-01,06:10:00,227,227
38,407 - Oakland 1,2018-01-01 06:20:00-05:00,Monday,01-01,06:20:00,227,227
39,407 - Oakland 1,2018-01-01 06:30:00-05:00,Monday,01-01,06:30:00,227,227
40,407 - Oakland 1,2018-01-01 06:40:00-05:00,Monday,01-01,06:40:00,227,227
41,407 - Oakland 1,2018-01-01 06:50:00-05:00,Monday,01-01,06:50:00,227,227
42,407 - Oakland 1,2018-01-01 07:00:00-05:00,Monday,01-01,07:00:00,227,227
43,407 - Oakland 1,2018-01-01 07:10:00-05:00,Monday,01-01,07:10:00,227,227
44,407 - Oakland 1,2018-01-01 07:20:00-05:00,Monday,01-01,07:20:00,227,227
45,407 - Oakland 1,2018-01-01 07:30:00-05:00,Monday,01-01,07:30:00,227,227
46,407 - Oakland 1,2018-01-01 07:40:00-05:00,Monday,01-01,07:40:00,227,227
47,407 - Oakland 1,2018-01-01 07:50:00-05:00,Monday,01-01,07:50:00,227,227
48,407 - Oakland 1,2018-01-01 08:00:00-05:00,Monday,01-01,08:00:00,227,227
49,407 - Oakland 1,2018-01-01 08:10:00-05:00,Monday,01-01,08:10:00,227,227
50,407 - Oakland 1,2018-01-01 08:20:00-05:00,Monday,01-01,08:20:00,227,227
51,407 - Oakland 1,2018-01-01 08:30:00-05:00,Monday,01-01,08:30:00,227,227
52,407 - Oakland 1,2018-01-01 08:40:00-05:00,Monday,01-01,08:40:00,227,225
53,407 - Oakland 1,2018-01-01 08:50:00-05:00,Monday,01-01,08:50:00,227,225
54,407 - Oakland 1,2018-01-01 09:00:00-05:00,Monday,01-01,09:00:00,227,225
55,407 - Oakland 1,2018-01-01 09:10:00-05:00,Monday,01-01,09:10:00,227,225
56,407 - Oakland 1,2018-01-01 09:20:00-05:00,Monday,01-01,09:20:00,227,225
57,407 - Oakland 1,2018-01-01 09:30:00-05:00,Monday,01-01,09:30:00,227,225
58,407 - Oakland 1,2018-01-01 09:40:00-05:00,Monday,01-01,09:40:00,227,225
59,407 - Oakland 1,2018-01-01 09:50:00-05:00,Monday,01-01,09:50:00,227,225
60,407 - Oakland 1,2018-01-01 10:00:00-05:00,Monday,01-01,10:00:00,227,225
61,407 - Oakland 1,2018-01-01 10:10:00-05:00,Monday,01-01,10:10:00,227,225
62,407 - Oakland 1,2018-01-01 10:20:00-05:00,Monday,01-01,10:20:00,227,225
63,407 - Oakland 1,2018-01-01 10:30:00-05:00,Monday,01-01,10:30:00,227,225
64,407 - Oakland 1,2018-01-01 10:40:00-05:00,Monday,01-01,10:40:00,227,225
65,407 - Oakland 1,2018-01-01 10:50:00-05:00,Monday,01-01,10:50:00,227,225
66,407 - Oakland 1,2018-01-01 11:00:00-05:00,Monday,01-01,11:00:00,227,225
67,407 - Oakland 1,2018-01-01 11:10:00-05:00,Monday,01-01,11:10:00,227,225
68,407 - Oakland 1,2018-01-01 11:20:00-05:00,Monday,01-01,11:20:00,227,225
69,407 - Oakland 1,2018-01-01 11:30:00-05:00,Monday,01-01,11:30:00,227,225
70,407 - Oakland 1,2018-01-01 11:40:00-05:00,Monday,01-01,11:40:00,227,225
71,407 - Oakland 1,2018-01-01 11:50:00-05:00,Monday,01-01,11:50:00,227,224
72,407 - Oakland 1,2018-01-01 12:00:00-05:00,Monday,01-01,12:00:00,227,224
73,407 - Oakland 1,2018-01-01 12:10:00-05:00,Monday,01-01,12:10:00,227,224
74,407 - Oakland 1,2018-01-01 12:20:00-05:00,Monday,01-01,12:20:00,227,224
75,407 - Oakland 1,2018-01-01 12:30:00-05:00,Monday,01-01,12:30:00,227,224
76,407 - Oakland 1,2018-01-01 12:40:00-05:00,Monday,01-01,12:40:00,227,224
77,407 - Oakland 1,2018-01-01 12:50:00-05:00,Monday,01-01,12:50:00,227,226
78,407 - Oakland 1,2018-01-01 13:00:00-05:00,Monday,01-01,13:00:00,227,227
79,407 - Oakland 1,2018-01-01 13:10:00-05:00,Monday,01-01,13:10:00,227,227
80,407 - Oakland 1,2018-01-01 13:20:00-05:00,Monday,01-01,13:20:00,227,227
81,407 - Oakland 1,2018-01-01 13:30:00-05:00,Monday,01-01,13:30:00,227,227
82,407 - Oakland 1,2018-01-01 13:40:00-05:00,Monday,01-01,13:40:00,227,227
83,407 - Oakland 1,2018-01-01 13:50:00-05:00,Monday,01-01,13:50:00,227,226
84,407 - Oakland 1,2018-01-01 14:00:00-05:00,Monday,01-01,14:00:00,227,225
85,407 - Oakland 1,2018-01-01 14:10:00-05:00,Monday,01-01,14:10:00,227,226
86,407 - Oakland 1,2018-01-01 14:20:00-05:00,Monday,01-01,14:20:00,227,226
87,407 - Oakland 1,2018-01-01 14:30:00-05:00,Monday,01-01,14:30:00,227,227
88,407 - Oakland 1,2018-01-01 14:40:00-05:00,Monday,01-01,14:40:00,227,227
89,407 - Oakland 1,2018-01-01 14:50:00-05:00,Monday,01-01,14:50:00,227,227
90,407 - Oakland 1,2018-01-01 15:00:00-05:00,Monday,01-01,15:00:00,227,227
91,407 - Oakland 1,2018-01-01 15:10:00-05:00,Monday,01-01,15:10:00,227,226
92,407 - Oakland 1,2018-01-01 15:20:00-05:00,Monday,01-01,15:20:00,227,226
93,407 - Oakland 1,2018-01-01 15:30:00-05:00,Monday,01-01,15:30:00,227,226
94,407 - Oakland 1,2018-01-01 15:40:00-05:00,Monday,01-01,15:40:00,227,225
95,407 - Oakland 1,2018-01-01 15:50:00-05:00,Monday,01-01,15:50:00,227,226
96,407 - Oakland 1,2018-01-01 16:00:00-05:00,Monday,01-01,16:00:00,227,226
97,407 - Oakland 1,2018-01-01 16:10:00-05:00,Monday,01-01,16:10:00,227,225
98,407 - Oakland 1,2018-01-01 16:20:00-05:00,Monday,01-01,16:20:00,227,225
99,407 - Oakland 1,2018-01-01 16:30:00-05:00,Monday,01-01,16:30:00,227,225
100,407 - Oakland 1,2018-01-01 16:40:00-05:00,Monday,01-01,16:40:00,227,225
101,407 - Oakland 1,2018-01-01 16:50:00-05:00,Monday,01-01,16:50:00,227,225
102,407 - Oakland 1,2018-01-01 17:00:00-05:00,Monday,01-01,17:00:00,227,226
103,407 - Oakland 1,2018-01-01 17:10:00-05:00,Monday,01-01,17:10:00,227,226
104,407 - Oakland 1,2018-01-01 17:20:00-05:00,Monday,01-01,17:20:00,227,226
105,407 - Oakland 1,2018-01-01 17:30:00-05:00,Monday,01-01,17:30:00,227,226
106,407 - Oakland 1,2018-01-01 17:40:00-05:00,Monday,01-01,17:40:00,227,226
107,407 - Oakland 1,2018-01-01 17:50:00-05:00,Monday,01-01,17:50:00,227,226
108,407 - Oakland 1,2018-01-01 18:00:00-05:00,Monday,01-01,18:00:00,227,227
109,407 - Oakland 1,2018-01-01 18:10:00-05:00,Monday,01-01,18:10:00,227,227
110,407 - Oakland 1,2018-01-01 18:20:00-05:00,Monday,01-01,18:20:00,227,227
111,407 - Oakland 1,2018-01-01 18:30:00-05:00,Monday,01-01,18:30:00,227,227
112,407 - Oakland 1,2018-01-01 18:40:00-05:00,Monday,01-01,18:40:00,227,227
113,407 - Oakland 1,2018-01-01 18:50:00-05:00,Monday,01-01,18:50:00,227,227
114,407 - Oakland 1,2018-01-01 19:00:00-05:00,Monday,01-01,19:00:00,227,227
115,407 - Oakland 1,2018-01-01 19:10:00-05:00,Monday,01-01,19:10:00,227,227
116,407 - Oakland 1,2018-01-01 19:20:00-05:00,Monday,01-01,19:20:00,227,227
117,407 - Oakland 1,2018-01-01 19:30:00-05:00,Monday,01-01,19:30:00,227,227
118,407 - Oakland 1,2018-01-01 19:40:00-05:00,Monday,01-01,19:40:00,227,227
119,407 - Oakland 1,2018-01-01 19:50:00-05:00,Monday,01-01,19:50:00,227,227
120,407 - Oakland 1,2018-01-01 20:00:00-05:00,Monday,01-01,20:00:00,227,227
121,407 - Oakland 1,2018-01-01 20:10:00-05:00,Monday,01-01,20:10:00,227,227
122,407 - Oakland 1,2018-01-01 20:20:00-05:00,Monday,01-01,20:20:00,227,227
123,407 - Oakland 1,2018-01-01 20:30:00-05:00,Monday,01-01,20:30:00,227,227
124,407 - Oakland 1,2018-01-01 20:40:00-05:00,Monday,01-01,20:40:00,227,227
125,407 - Oakland 1,2018-01-01 20:50:00-05:00,Monday,01-01,20:50:00,227,227
126,407 - Oakland 1,2018-01-01 21:00:00-05:00,Monday,01-01,21:00:00,227,227
127,407 - Oakland 1,2018-01-01 21:10:00-05:00,Monday,01-01,21:10:00,227,227
128,407 - Oakland 1,2018-01-01 21:20:00-05:00,Monday,01-01,21:20:00,227,227
129,407 - Oakland 1,2018-01-01 21:30:00-05:00,Monday,01-01,21:30:00,227,227
130,407 - Oakland 1,2018-01-01 21:40:00-05:00,Monday,01-01,21:40:00,227,227
131,407 - Oakland 1,2018-01-01 21:50:00-05:00,Monday,01-01,21:50:00,227,227
132,407 - Oakland 1,2018-01-01 22:00:00-05:00,Monday,01-01,22:00:00,227,227
133,407 - Oakland 1,2018-01-01 22:10:00-05:00,Monday,01-01,22:10:00,227,227
134,407 - Oakland 1,2018-01-01 22:20:00-05:00,Monday,01-01,22:20:00,227,227
135,407 - Oakland 1,2018-01-01 22:30:00-05:00,Monday,01-01,22:30:00,227,227
136,407 - Oakland 1,2018-01-01 22:40:00-05:00,Monday,01-01,22:40:00,227,227
137,407 - Oakland 1,2018-01-01 22:50:00-05:00,Monday,01-01,22:50:00,227,227
138,407 - Oakland 1,2018-01-01 23:00:00-05:00,Monday,01-01,23:00:00,227,227
139,407 - Oakland 1,2018-01-01 23:10:00-05:00,Monday,01-01,23:10:00,227,227
140,407 - Oakland 1,2018-01-01 23:20:00-05:00,Monday,01-01,23:20:00,227,227
141,407 - Oakland 1,2018-01-01 23:30:00-05:00,Monday,01-01,23:30:00,227,227
142,407 - Oakland 1,2018-01-01 23:40:00-05:00,Monday,01-01,23:40:00,227,227
143,407 - Oakland 1,2018-01-01 23:50:00-05:00,Monday,01-01,23:50:00,227,227
144,407 - Oakland 1,2018-01-02 00:00:00-05:00,Tuesday,01-02,00:00:00,227,227
145,407 - Oakland 1,2018-01-02 00:10:00-05:00,Tuesday,01-02,00:10:00,227,227
146,407 - Oakland 1,2018-01-02 00:20:00-05:00,Tuesday,01-02,00:20:00,227,227
147,407 - Oakland 1,2018-01-02 00:30:00-05:00,Tuesday,01-02,00:30:00,227,227
148,407 - Oakland 1,2018-01-02 00:40:00-05:00,Tuesday,01-02,00:40:00,227,227
149,407 - Oakland 1,2018-01-02 00:50:00-05:00,Tuesday,01-02,00:50:00,227,227
150,407 - Oakland 1,2018-01-02 01:00:00-05:00,Tuesday,01-02,01:00:00,227,227
151,407 - Oakland 1,2018-01-02 01:10:00-05:00,Tuesday,01-02,01:10:00,227,227
152,407 - Oakland 1,2018-01-02 01:20:00-05:00,Tuesday,01-02,01:20:00,227,227
153,407 - Oakland 1,2018-01-02 01:30:00-05:00,Tuesday,01-02,01:30:00,227,227
154,407 - Oakland 1,2018-01-02 01:40:00-05:00,Tuesday,01-02,01:40:00,227,227
155,407 - Oakland 1,2018-01-02 01:50:00-05:00,Tuesday,01-02,01:50:00,227,227
156,407 - Oakland 1,2018-01-02 02:00:00-05:00,Tuesday,01-02,02:00:00,227,227
157,407 - Oakland 1,2018-01-02 02:10:00-05:00,Tuesday,01-02,02:10:00,227,227
158,407 - Oakland 1,2018-01-02 02:20:00-05:00,Tuesday,01-02,02:20:00,227,227
159,407 - Oakland 1,2018-01-02 02:30:00-05:00,Tuesday,01-02,02:30:00,227,227
160,407 - Oakland 1,2018-01-02 02:40:00-05:00,Tuesday,01-02,02:40:00,227,227
161,407 - Oakland 1,2018-01-02 02:50:00-05:00,Tuesday,01-02,02:50:00,227,227
162,407 - Oakland 1,2018-01-02 03:00:00-05:00,Tuesday,01-02,03:00:00,227,227
163,407 - Oakland 1,2018-01-02 03:10:00-05:00,Tuesday,01-02,03:10:00,227,227
164,407 - Oakland 1,2018-01-02 03:20:00-05:00,Tuesday,01-02,03:20:00,227,227
165,407 - Oakland 1,2018-01-02 03:30:00-05:00,Tuesday,01-02,03:30:00,227,227
166,407 - Oakland 1,2018-01-02 03:40:00-05:00,Tuesday,01-02,03:40:00,227,227
167,407 - Oakland 1,2018-01-02 03:50:00-05:00,Tuesday,01-02,03:50:00,227,227
168,407 - Oakland 1,2018-01-02 04:00:00-05:00,Tuesday,01-02,04:00:00,227,227
169,407 - Oakland 1,2018-01-02 04:10:00-05:00,Tuesday,01-02,04:10:00,227,227
170,407 - Oakland 1,2018-01-02 04:20:00-05:00,Tuesday,01-02,04:20:00,227,227
171,407 - Oakland 1,2018-01-02 04:30:00-05:00,Tuesday,01-02,04:30:00,227,227
172,407 - Oakland 1,2018-01-02 04:40:00-05:00,Tuesday,01-02,04:40:00,227,227
173,407 - Oakland 1,2018-01-02 04:50:00-05:00,Tuesday,01-02,04:50:00,227,227
174,407 - Oakland 1,2018-01-02 05:00:00-05:00,Tuesday,01-02,05:00:00,227,227
175,407 - Oakland 1,2018-01-02 05:10:00-05:00,Tuesday,01-02,05:10:00,227,227
176,407 - Oakland 1,2018-01-02 05:20:00-05:00,Tuesday,01-02,05:20:00,227,226
177,407 - Oakland 1,2018-01-02 05:30:00-05:00,Tuesday,01-02,05:30:00,227,225
178,407 - Oakland 1,2018-01-02 05:40:00-05:00,Tuesday,01-02,05:40:00,227,225
179,407 - Oakland 1,2018-01-02 05:50:00-05:00,Tuesday,01-02,05:50:00,227,222
180,407 - Oakland 1,2018-01-02 06:00:00-05:00,Tuesday,01-02,06:00:00,227,222
181,407 - Oakland 1,2018-01-02 06:10:00-05:00,Tuesday,01-02,06:10:00,227,222
182,407 - Oakland 1,2018-01-02 06:20:00-05:00,Tuesday,01-02,06:20:00,227,222
183,407 - Oakland 1,2018-01-02 06:30:00-05:00,Tuesday,01-02,06:30:00,227,222
184,407 - Oakland 1,2018-01-02 06:40:00-05:00,Tuesday,01-02,06:40:00,227,222
185,407 - Oakland 1,2018-01-02 06:50:00-05:00,Tuesday,01-02,06:50:00,227,222
186,407 - Oakland 1,2018-01-02 07:00:00-05:00,Tuesday,01-02,07:00:00,227,218
187,407 - Oakland 1,2018-01-02 07:10:00-05:00,Tuesday,01-02,07:10:00,227,211
188,407 - Oakland 1,2018-01-02 07:20:00-05:00,Tuesday,01-02,07:20:00,227,211
189,407 - Oakland 1,2018-01-02 07:30:00-05:00,Tuesday,01-02,07:30:00,227,209
190,407 - Oakland 1,2018-01-02 07:40:00-05:00,Tuesday,01-02,07:40:00,227,206
191,407 - Oakland 1,2018-01-02 07:50:00-05:00,Tuesday,01-02,07:50:00,227,198
192,407 - Oakland 1,2018-01-02 08:00:00-05:00,Tuesday,01-02,08:00:00,227,158
193,407 - Oakland 1,2018-01-02 08:10:00-05:00,Tuesday,01-02,08:10:00,227,148
194,407 - Oakland 1,2018-01-02 08:20:00-05:00,Tuesday,01-02,08:20:00,227,141
195,407 - Oakland 1,2018-01-02 08:30:00-05:00,Tuesday,01-02,08:30:00,227,135
196,407 - Oakland 1,2018-01-02 08:40:00-05:00,Tuesday,01-02,08:40:00,227,125
197,407 - Oakland 1,2018-01-02 08:50:00-05:00,Tuesday,01-02,08:50:00,227,118
198,407 - Oakland 1,2018-01-02 09:00:00-05:00,Tuesday,01-02,09:00:00,227,110
199,407 - Oakland 1,2018-01-02 09:10:00-05:00,Tuesday,01-02,09:10:00,227,105
200,407 - Oakland 1,2018-01-02 09:20:00-05:00,Tuesday,01-02,09:20:00,227,103
201,407 - Oakland 1,2018-01-02 09:30:00-05:00,Tuesday,01-02,09:30:00,227,103
202,407 - Oakland 1,2018-01-02 09:40:00-05:00,Tuesday,01-02,09:40:00,227,94
203,407 - Oakland 1,2018-01-02 09:50:00-05:00,Tuesday,01-02,09:50:00,227,81
204,407 - Oakland 1,2018-01-02 10:00:00-05:00,Tuesday,01-02,10:00:00,227,75
205,407 - Oakland 1,2018-01-02 10:10:00-05:00,Tuesday,01-02,10:10:00,227,71
206,407 - Oakland 1,2018-01-02 10:20:00-05:00,Tuesday,01-02,10:20:00,227,75
207,407 - Oakland 1,2018-01-02 10:30:00-05:00,Tuesday,01-02,10:30:00,227,78
208,407 - Oakland 1,2018-01-02 10:40:00-05:00,Tuesday,01-02,10:40:00,227,76
209,407 - Oakland 1,2018-01-02 10:50:00-05:00,Tuesday,01-02,10:50:00,227,69
210,407 - Oakland 1,2018-01-02 11:00:00-05:00,Tuesday,01-02,11:00:00,227,72
211,407 - Oakland 1,2018-01-02 11:10:00-05:00,Tuesday,01-02,11:10:00,227,71
212,407 - Oakland 1,2018-01-02 11:20:00-05:00,Tuesday,01-02,11:20:00,227,77
213,407 - Oakland 1,2018-01-02 11:30:00-05:00,Tuesday,01-02,11:30:00,227,79
214,407 - Oakland 1,2018-01-02 11:40:00-05:00,Tuesday,01-02,11:40:00,227,83
215,407 - Oakland 1,2018-01-02 11:50:00-05:00,Tuesday,01-02,11:50:00,227,85
216,407 - Oakland 1,2018-01-02 12:00:00-05:00,Tuesday,01-02,12:00:00,227,78
217,407 - Oakland 1,2018-01-02 12:10:00-05:00,Tuesday,01-02,12:10:00,227,77
218,407 - Oakland 1,2018-01-02 12:20:00-05:00,Tuesday,01-02,12:20:00,227,81
219,407 - Oakland 1,2018-01-02 12:30:00-05:00,Tuesday,01-02,12:30:00,227,70
220,407 - Oakland 1,2018-01-02 12:40:00-05:00,Tuesday,01-02,12:40:00,227,67
221,407 - Oakland 1,2018-01-02 12:50:00-05:00,Tuesday,01-02,12:50:00,227,69
222,407 - Oakland 1,2018-01-02 13:00:00-05:00,Tuesday,01-02,13:00:00,227,71
223,407 - Oakland 1,2018-01-02 13:10:00-05:00,Tuesday,01-02,13:10:00,227,77
224,407 - Oakland 1,2018-01-02 13:20:00-05:00,Tuesday,01-02,13:20:00,227,85
225,407 - Oakland 1,2018-01-02 13:30:00-05:00,Tuesday,01-02,13:30:00,227,78
226,407 - Oakland 1,2018-01-02 13:40:00-05:00,Tuesday,01-02,13:40:00,227,73
227,407 - Oakland 1,2018-01-02 13:50:00-05:00,Tuesday,01-02,13:50:00,227,70
228,407 - Oakland 1,2018-01-02 14:00:00-05:00,Tuesday,01-02,14:00:00,227,77
229,407 - Oakland 1,2018-01-02 14:10:00-05:00,Tuesday,01-02,14:10:00,227,84
230,407 - Oakland 1,2018-01-02 14:20:00-05:00,Tuesday,01-02,14:20:00,227,90
231,407 - Oakland 1,2018-01-02 14:30:00-05:00,Tuesday,01-02,14:30:00,227,91
232,407 - Oakland 1,2018-01-02 14:40:00-05:00,Tuesday,01-02,14:40:00,227,98
233,407 - Oakland 1,2018-01-02 14:50:00-05:00,Tuesday,01-02,14:50:00,227,100
234,407 - Oakland 1,2018-01-02 15:00:00-05:00,Tuesday,01-02,15:00:00,227,103
235,407 - Oakland 1,2018-01-02 15:10:00-05:00,Tuesday,01-02,15:10:00,227,108
236,407 - Oakland 1,2018-01-02 15:20:00-05:00,Tuesday,01-02,15:20:00,227,109
237,407 - Oakland 1,2018-01-02 15:30:00-05:00,Tuesday,01-02,15:30:00,227,115
238,407 - Oakland 1,2018-01-02 15:40:00-05:00,Tuesday,01-02,15:40:00,227,115
239,407 - Oakland 1,2018-01-02 15:50:00-05:00,Tuesday,01-02,15:50:00,227,123
240,407 - Oakland 1,2018-01-02 16:00:00-05:00,Tuesday,01-02,16:00:00,227,135
241,407 - Oakland 1,2018-01-02 16:10:00-05:00,Tuesday,01-02,16:10:00,227,139
242,407 - Oakland 1,2018-01-02 16:20:00-05:00,Tuesday,01-02,16:20:00,227,137
243,407 - Oakland 1,2018-01-02 16:30:00-05:00,Tuesday,01-02,16:30:00,227,141
244,407 - Oakland 1,2018-01-02 16:40:00-05:00,Tuesday,01-02,16:40:00,227,147
245,407 - Oakland 1,2018-01-02 16:50:00-05:00,Tuesday,01-02,16:50:00,227,149
246,407 - Oakland 1,2018-01-02 17:00:00-05:00,Tuesday,01-02,17:00:00,227,164
247,407 - Oakland 1,2018-01-02 17:10:00-05:00,Tuesday,01-02,17:10:00,227,164
248,407 - Oakland 1,2018-01-02 17:20:00-05:00,Tuesday,01-02,17:20:00,227,165
249,407 - Oakland 1,2018-01-02 17:30:00-05:00,Tuesday,01-02,17:30:00,227,171
250,407 - Oakland 1,2018-01-02 17:40:00-05:00,Tuesday,01-02,17:40:00,227,173
251,407 - Oakland 1,2018-01-02 17:50:00-05:00,Tuesday,01-02,17:50:00,227,179
252,407 - Oakland 1,2018-01-02 18:00:00-05:00,Tuesday,01-02,18:00:00,227,227
253,407 - Oakland 1,2018-01-02 18:10:00-05:00,Tuesday,01-02,18:10:00,227,227
254,407 - Oakland 1,2018-01-02 18:20:00-05:00,Tuesday,01-02,18:20:00,227,227
255,407 - Oakland 1,2018-01-02 18:30:00-05:00,Tuesday,01-02,18:30:00,227,227
256,407 - Oakland 1,2018-01-02 18:40:00-05:00,Tuesday,01-02,18:40:00,227,227
257,407 - Oakland 1,2018-01-02 18:50:00-05:00,Tuesday,01-02,18:50:00,227,227
258,407 - Oakland 1,2018-01-02 19:00:00-05:00,Tuesday,01-02,19:00:00,227,227
259,407 - Oakland 1,2018-01-02 19:10:00-05:00,Tuesday,01-02,19:10:00,227,227
260,407 - Oakland 1,2018-01-02 19:20:00-05:00,Tuesday,01-02,19:20:00,227,227
261,407 - Oakland 1,2018-01-02 19:30:00-05:00,Tuesday,01-02,19:30:00,227,227
262,407 - Oakland 1,2018-01-02 19:40:00-05:00,Tuesday,01-02,19:40:00,227,227
263,407 - Oakland 1,2018-01-02 19:50:00-05:00,Tuesday,01-02,19:50:00,227,227
264,407 - Oakland 1,2018-01-02 20:00:00-05:00,Tuesday,01-02,20:00:00,227,227
265,407 - Oakland 1,2018-01-02 20:10:00-05:00,Tuesday,01-02,20:10:00,227,227
266,407 - Oakland 1,2018-01-02 20:20:00-05:00,Tuesday,01-02,20:20:00,227,227
267,407 - Oakland 1,2018-01-02 20:30:00-05:00,Tuesday,01-02,20:30:00,227,227
268,407 - Oakland 1,2018-01-02 20:40:00-05:00,Tuesday,01-02,20:40:00,227,227
269,407 - Oakland 1,2018-01-02 20:50:00-05:00,Tuesday,01-02,20:50:00,227,227
270,407 - Oakland 1,2018-01-02 21:00:00-05:00,Tuesday,01-02,21:00:00,227,227
271,407 - Oakland 1,2018-01-02 21:10:00-05:00,Tuesday,01-02,21:10:00,227,227
272,407 - Oakland 1,2018-01-02 21:20:00-05:00,Tuesday,01-02,21:20:00,227,227
273,407 - Oakland 1,2018-01-02 21:30:00-05:00,Tuesday,01-02,21:30:00,227,227
274,407 - Oakland 1,2018-01-02 21:40:00-05:00,Tuesday,01-02,21:40:00,227,227
275,407 - Oakland 1,2018-01-02 21:50:00-05:00,Tuesday,01-02,21:50:00,227,227
276,407 - Oakland 1,2018-01-02 22:00:00-05:00,Tuesday,01-02,22:00:00,227,227
277,407 - Oakland 1,2018-01-02 22:10:00-05:00,Tuesday,01-02,22:10:00,227,227
278,407 - Oakland 1,2018-01-02 22:20:00-05:00,Tuesday,01-02,22:20:00,227,227
279,407 - Oakland 1,2018-01-02 22:30:00-05:00,Tuesday,01-02,22:30:00,227,227
280,407 - Oakland 1,2018-01-02 22:40:00-05:00,Tuesday,01-02,22:40:00,227,227
281,407 - Oakland 1,2018-01-02 22:50:00-05:00,Tuesday,01-02,22:50:00,227,227
282,407 - Oakland 1,2018-01-02 23:00:00-05:00,Tuesday,01-02,23:00:00,227,227
283,407 - Oakland 1,2018-01-02 23:10:00-05:00,Tuesday,01-02,23:10:00,227,227
284,407 - Oakland 1,2018-01-02 23:20:00-05:00,Tuesday,01-02,23:20:00,227,227
285,407 - Oakland 1,2018-01-02 23:30:00-05:00,Tuesday,01-02,23:30:00,227,227
286,407 - Oakland 1,2018-01-02 23:40:00-05:00,Tuesday,01-02,23:40:00,227,227
287,407 - Oakland 1,2018-01-02 23:50:00-05:00,Tuesday,01-02,23:50:00,227,227
288,407 - Oakland 1,2018-01-03 00:00:00-05:00,Wednesday,01-03,00:00:00,227,227
289,407 - Oakland 1,2018-01-03 00:10:00-05:00,Wednesday,01-03,00:10:00,227,227
290,407 - Oakland 1,2018-01-03 00:20:00-05:00,Wednesday,01-03,00:20:00,227,227
