,zone,start,day_of_week,date,time,total_spaces,free_spaces
33,409 - Oakland 3,2018-01-01 05:30:00-05:00,Monday,01-01,05:30:00,521,521
34,409 - Oakland 3,2018-01-01 05:40:00-05:00,Monday,01-01,05:40:00,521,521
35,409 - Oakland 3,2018-01-01 05:50:00-05:00,Monday,01-01,05:50:00,521,521
36,409 - Oakland 3,2018-01-01 06:00:00-05:00,Monday,01-01,06:00:00,521,521
37,409 - Oakland 3,2018-01-01 06:10:00-05:00,Monday,01-01,06:10:00,521,521
38,409 - Oakland 3,2018-01-01 06:20:00-05:00,Monday,01-01,06:20:00,521,521
39,409 - Oakland 3,2018-01-01 06:30:00-05:00,Monday,01-01,06:30:00,521,521
40,409 - Oakland 3,2018-01-01 06:40:00-05:00,Monday,01-01,06:40:00,521,521
41,409 - Oakland 3,2018-01-01 06:50:00-05:00,Monday,01-01,06:50:00,521,521
42,409 - Oakland 3,2018-01-01 07:00:00-05:00,Monday,01-01,07:00:00,521,521
43,409 - Oakland 3,2018-01-01 07:10:00-05:00,Monday,01-01,07:10:00,521,521
44,409 - Oakland 3,2018-01-01 07:20:00-05:00,Monday,01-01,07:20:00,521,521
45,409 - Oakland 3,2018-01-01 07:30:00-05:00,Monday,01-01,07:30:00,521,521
46,409 - Oakland 3,2018-01-01 07:40:00-05:00,Monday,01-01,07:40:00,521,521
47,409 - Oakland 3,2018-01-01 07:50:00-05:00,Monday,01-01,07:50:00,521,520
48,409 - Oakland 3,2018-01-01 08:00:00-05:00,Monday,01-01,08:00:00,521,520
49,409 - Oakland 3,2018-01-01 08:10:00-05:00,Monday,01-01,08:10:00,521,520
50,409 - Oakland 3,2018-01-01 08:20:00-05:00,Monday,01-01,08:20:00,521,520
51,409 - Oakland 3,2018-01-01 08:30:00-05:00,Monday,01-01,08:30:00,521,520
52,409 - Oakland 3,2018-01-01 08:40:00-05:00,Monday,01-01,08:40:00,521,520
53,409 - Oakland 3,2018-01-01 08:50:00-05:00,Monday,01-01,08:50:00,521,520
54,409 - Oakland 3,2018-01-01 09:00:00-05:00,Monday,01-01,09:00:00,521,520
55,409 - Oakland 3,2018-01-01 09:10:00-05:00,Monday,01-01,09:10:00,521,520
56,409 - Oakland 3,2018-01-01 09:20:00-05:00,Monday,01-01,09:20:00,521,520
57,409 - Oakland 3,2018-01-01 09:30:00-05:00,Monday,01-01,09:30:00,521,520
58,409 - Oakland 3,2018-01-01 09:40:00-05:00,Monday,01-01,09:40:00,521,520
59,409 - Oakland 3,2018-01-01 09:50:00-05:00,Monday,01-01,09:50:00,521,520
60,409 - Oakland 3,2018-01-01 10:00:00-05:00,Monday,01-01,10:00:00,521,520
61,409 - Oakland 3,2018-01-01 10:10:00-05:00,Monday,01-01,10:10:00,521,520
62,409 - Oakland 3,2018-01-01 10:20:00-05:00,Monday,01-01,10:20:00,521,520
63,409 - Oakland 3,2018-01-01 10:30:00-05:00,Monday,01-01,10:30:00,521,521
64,409 - Oakland 3,2018-01-01 10:40:00-05:00,Monday,01-01,10:40:00,521,521
65,409 - Oakland 3,2018-01-01 10:50:00-05:00,Monday,01-01,10:50:00,521,521
66,409 - Oakland 3,2018-01-01 11:00:00-05:00,Monday,01-01,11:00:00,521,521
67,409 - Oakland 3,2018-01-01 11:10:00-05:00,Monday,01-01,11:10:00,521,521
68,409 - Oakland 3,2018-01-01 11:20:00-05:00,Monday,01-01,11:20:00,521,521
69,409 - Oakland 3,2018-01-01 11:30:00-05:00,Monday,01-01,11:30:00,521,521
70,409 - Oakland 3,2018-01-01 11:40:00-05:00,Monday,01-01,11:40:00,521,521
71,409 - Oakland 3,2018-01-01 11:50:00-05:00,Monday,01-01,11:50:00,521,520
72,409 - Oakland 3,2018-01-01 12:00:00-05:00,Monday,01-01,12:00:00,521,520
73,409 - Oakland 3,2018-01-01 12:10:00-05:00,Monday,01-01,12:10:00,521,520
74,409 - Oakland 3,2018-01-01 12:20:00-05:00,Monday,01-01,12:20:00,521,520
75,409 - Oakland 3,2018-01-01 12:30:00-05:00,Monday,01-01,12:30:00,521,520
76,409 - Oakland 3,2018-01-01 12:40:00-05:00,Monday,01-01,12:40:00,521,520
77,409 - Oakland 3,2018-01-01 12:50:00-05:00,Monday,01-01,12:50:00,521,520
78,409 - Oakland 3,2018-01-01 13:00:00-05:00,Monday,01-01,13:00:00,521,521
79,409 - Oakland 3,2018-01-01 13:10:00-05:00,Monday,01-01,13:10:00,521,521
80,409 - Oakland 3,2018-01-01 13:20:00-05:00,Monday,01-01,13:20:00,521,521
81,409 - Oakland 3,2018-01-01 13:30:00-05:00,Monday,01-01,13:30:00,521,520
82,409 - Oakland 3,2018-01-01 13:40:00-05:00,Monday,01-01,13:40:00,521,520
83,409 - Oakland 3,2018-01-01 13:50:00-05:00,Monday,01-01,13:50:00,521,518
84,409 - Oakland 3,2018-01-01 14:00:00-05:00,Monday,01-01,14:00:00,521,518
85,409 - Oakland 3,2018-01-01 14:10:00-05:00,Monday,01-01,14:10:00,521,518
86,409 - Oakland 3,2018-01-01 14:20:00-05:00,Monday,01-01,14:20:00,521,518
87,409 - Oakland 3,2018-01-01 14:30:00-05:00,Monday,01-01,14:30:00,521,519
88,409 - Oakland 3,2018-01-01 14:40:00-05:00,Monday,01-01,14:40:00,521,519
89,409 - Oakland 3,2018-01-01 14:50:00-05:00,Monday,01-01,14:50:00,521,518
90,409 - Oakland 3,2018-01-01 15:00:00-05:00,Monday,01-01,15:00:00,521,519
91,409 - Oakland 3,2018-01-01 15:10:00-05:00,Monday,01-01,15:10:00,521,519
92,409 - Oakland 3,2018-01-01 15:20:00-05:00,Monday,01-01,15:20:00,521,519
93,409 - Oakland 3,2018-01-01 15:30:00-05:00,Monday,01-01,15:30:00,521,518
94,409 - Oakland 3,2018-01-01 15:40:00-05:00,Monday,01-01,15:40:00,521,518
95,409 - Oakland 3,2018-01-01 15:50:00-05:00,Monday,01-01,15:50:00,521,517
96,409 - Oakland 3,2018-01-01 16:00:00-05:00,Monday,01-01,16:00:00,521,517
97,409 - Oakland 3,2018-01-01 16:10:00-05:00,Monday,01-01,16:10:00,521,517
98,409 - Oakland 3,2018-01-01 16:20:00-05:00,Monday,01-01,16:20:00,521,517
99,409 - Oakland 3,2018-01-01 16:30:00-05:00,Monday,01-01,16:30:00,521,517
100,409 - Oakland 3,2018-01-01 16:40:00-05:00,Monday,01-01,16:40:00,521,518
101,409 - Oakland 3,2018-01-01 16:50:00-05:00,Monday,01-01,16:50:00,521,518
102,409 - Oakland 3,2018-01-01 17:00:00-05:00,Monday,01-01,17:00:00,521,518
103,409 - Oakland 3,2018-01-01 17:10:00-05:00,Monday,01-01,17:10:00,521,518
104,409 - Oakland 3,2018-01-01 17:20:00-05:00,Monday,01-01,17:20:00,521,518
105,409 - Oakland 3,2018-01-01 17:30:00-05:00,Monday,01-01,17:30:00,521,518
106,409 - Oakland 3,2018-01-01 17:40:00-05:00,Monday,01-01,17:40:00,521,519
107,409 - Oakland 3,2018-01-01 17:50:00-05:00,Monday,01-01,17:50:00,521,519
108,409 - Oakland 3,2018-01-01 18:00:00-05:00,Monday,01-01,18:00:00,521,521
109,409 - Oakland 3,2018-01-01 18:10:00-05:00,Monday,01-01,18:10:00,521,521
110,409 - Oakland 3,2018-01-01 18:20:00-05:00,Monday,01-01,18:20:00,521,521
111,409 - Oakland 3,2018-01-01 18:30:00-05:00,Monday,01-01,18:30:00,521,521
112,409 - Oakland 3,2018-01-01 18:40:00-05:00,Monday,01-01,18:40:00,521,521
113,409 - Oakland 3,2018-01-01 18:50:00-05:00,Monday,01-01,18:50:00,521,521
114,409 - Oakland 3,2018-01-01 19:00:00-05:00,Monday,01-01,19:00:00,521,521
115,409 - Oakland 3,2018-01-01 19:10:00-05:00,Monday,01-01,19:10:00,521,521
116,409 - Oakland 3,2018-01-01 19:20:00-05:00,Monday,01-01,19:20:00,521,521
117,409 - Oakland 3,2018-01-01 19:30:00-05:00,Monday,01-01,19:30:00,521,521
118,409 - Oakland 3,2018-01-01 19:40:00-05:00,Monday,01-01,19:40:00,521,521
119,409 - Oakland 3,2018-01-01 19:50:00-05:00,Monday,01-01,19:50:00,521,521
120,409 - Oakland 3,2018-01-01 20:00:00-05:00,Monday,01-01,20:00:00,521,521
121,409 - Oakland 3,2018-01-01 20:10:00-05:00,Monday,01-01,20:10:00,521,521
122,409 - Oakland 3,2018-01-01 20:20:00-05:00,Monday,01-01,20:20:00,521,521
123,409 - Oakland 3,2018-01-01 20:30:00-05:00,Monday,01-01,20:30:00,521,521
124,409 - Oakland 3,2018-01-01 20:40:00-05:00,Monday,01-01,20:40:00,521,521
125,409 - Oakland 3,2018-01-01 20:50:00-05:00,Monday,01-01,20:50:00,521,521
126,409 - Oakland 3,2018-01-01 21:00:00-05:00,Monday,01-01,21:00:00,521,521
127,409 - Oakland 3,2018-01-01 21:10:00-05:00,Monday,01-01,21:10:00,521,521
128,409 - Oakland 3,2018-01-01 21:20:00-05:00,Monday,01-01,21:20:00,521,521
129,409 - Oakland 3,2018-01-01 21:30:00-05:00,Monday,01-01,21:30:00,521,521
130,409 - Oakland 3,2018-01-01 21:40:00-05:00,Monday,01-01,21:40:00,521,521
131,409 - Oakland 3,2018-01-01 21:50:00-05:00,Monday,01-01,21:50:00,521,521
132,409 - Oakland 3,2018-01-01 22:00:00-05:00,Monday,01-01,22:00:00,521,521
133,409 - Oakland 3,2018-01-01 22:10:00-05:00,Monday,01-01,22:10:00,521,521
134,409 - Oakland 3,2018-01-01 22:20:00-05:00,Monday,01-01,22:20:00,521,521
135,409 - Oakland 3,2018-01-01 22:30:00-05:00,Monday,01-01,22:30:00,521,521
136,409 - Oakland 3,2018-01-01 22:40:00-05:00,Monday,01-01,22:40:00,521,521
137,409 - Oakland 3,2018-01-01 22:50:00-05:00,Monday,01-01,22:50:00,521,521
138,409 - Oakland 3,2018-01-01 23:00:00-05:00,Monday,01-01,23:00:00,521,521
139,409 - Oakland 3,2018-01-01 23:10:00-05:00,Monday,01-01,23:10:00,521,521
140,409 - Oakland 3,2018-01-01 23:20:00-05:00,Monday,01-01,23:20:00,521,521
141,409 - Oakland 3,2018-01-01 23:30:00-05:00,Monday,01-01,23:30:00,521,521
142,409 - Oakland 3,2018-01-01 23:40:00-05:00,Monday,01-01,23:40:00,521,521
143,409 - Oakland 3,2018-01-01 23:50:00-05:00,Monday,01-01,23:50:00,521,521
144,409 - Oakland 3,2018-01-02 00:00:00-05:00,Tuesday,01-02,00:00:00,521,521
145,409 - Oakland 3,2018-01-02 00:10:00-05:00,Tuesday,01-02,00:10:00,521,521
146,409 - Oakland 3,2018-01-02 00:20:00-05:00,Tuesday,01-02,00:20:00,521,521
147,409 - Oakland 3,2018-01-02 00:30:00-05:00,Tuesday,01-02,00:30:00,521,521
148,409 - Oakland 3,2018-01-02 00:40:00-05:00,Tuesday,01-02,00:40:00,521,521
149,409 - Oakland 3,2018-01-02 00:50:00-05:00,Tuesday,01-02,00:50:00,521,521
150,409 - Oakland 3,2018-01-02 01:00:00-05:00,Tuesday,01-02,01:00:00,521,521
151,409 - Oakland 3,2018-01-02 01:10:00-05:00,Tuesday,01-02,01:10:00,521,521
152,409 - Oakland 3,2018-01-02 01:20:00-05:00,Tuesday,01-02,01:20:00,521,521
153,409 - Oakland 3,2018-01-02 01:30:00-05:00,Tuesday,01-02,01:30:00,521,521
154,409 - Oakland 3,2018-01-02 01:40:00-05:00,Tuesday,01-02,01:40:00,521,521
155,409 - Oakland 3,2018-01-02 01:50:00-05:00,Tuesday,01-02,01:50:00,521,521
156,409 - Oakland 3,2018-01-02 02:00:00-05:00,Tuesday,01-02,02:00:00,521,521
157,409 - Oakland 3,2018-01-02 02:10:00-05:00,Tuesday,01-02,02:10:00,521,521
158,409 - Oakland 3,2018-01-02 02:20:00-05:00,Tuesday,01-02,02:20:00,521,521
159,409 - Oakland 3,2018-01-02 02:30:00-05:00,Tuesday,01-02,02:30:00,521,521
160,409 - Oakland 3,2018-01-02 02:40:00-05:00,Tuesday,01-02,02:40:00,521,521
161,409 - Oakland 3,2018-01-02 02:50:00-05:00,Tuesday,01-02,02:50:00,521,521
162,409 - Oakland 3,2018-01-02 03:00:00-05:00,Tuesday,01-02,03:00:00,521,521
163,409 - Oakland 3,2018-01-02 03:10:00-05:00,Tuesday,01-02,03:10:00,521,521
164,409 - Oakland 3,2018-01-02 03:20:00-05:00,Tuesday,01-02,03:20:00,521,521
165,409 - Oakland 3,2018-01-02 03:30:00-05:00,Tuesday,01-02,03:30:00,521,521
166,409 - Oakland 3,2018-01-02 03:40:00-05:00,Tuesday,01-02,03:40:00,521,521
167,409 - Oakland 3,2018-01-02 03:50:00-05:00,Tuesday,01-02,03:50:00,521,521
168,409 - Oakland 3,2018-01-02 04:00:00-05:00,Tuesday,01-02,04:00:00,521,521
169,409 - Oakland 3,2018-01-02 04:10:00-05:00,Tuesday,01-02,04:10:00,521,521
170,409 - Oakland 3,2018-01-02 04:20:00-05:00,Tuesday,01-02,04:20:00,521,521
171,409 - Oakland 3,2018-01-02 04:30:00-05:00,Tuesday,01-02,04:30:00,521,521
172,409 - Oakland 3,2018-01-02 04:40:00-05:00,Tuesday,01-02,04:40:00,521,521
173,409 - Oakland 3,2018-01-02 04:50:00-05:00,Tuesday,01-02,04:50:00,521,521
174,409 - Oakland 3,2018-01-02 05:00:00-05:00,Tuesday,01-02,05:00:00,521,521
175,409 - Oakland 3,2018-01-02 05:10:00-05:00,Tuesday,01-02,05:10:00,521,521
176,409 - Oakland 3,2018-01-02 05:20:00-05:00,Tuesday,01-02,05:20:00,521,521
177,409 - Oakland 3,2018-01-02 05:30:00-05:00,Tuesday,01-02,05:30:00,521,521
178,409 - Oakland 3,2018-01-02 05:40:00-05:00,Tuesday,01-02,05:40:00,521,521
179,409 - Oakland 3,2018-01-02 05:50:00-05:00,Tuesday,01-02,05:50:00,521,521
180,409 - Oakland 3,2018-01-02 06:00:00-05:00,Tuesday,01-02,06:00:00,521,521
181,409 - Oakland 3,2018-01-02 06:10:00-05:00,Tuesday,01-02,06:10:00,521,520
182,409 - Oakland 3,2018-01-02 06:20:00-05:00,Tuesday,01-02,06:20:00,521,520
183,409 - Oakland 3,2018-01-02 06:30:00-05:00,Tuesday,01-02,06:30:00,521,520
184,409 - Oakland 3,2018-01-02 06:40:00-05:00,Tuesday,01-02,06:40:00,521,520
185,409 - Oakland 3,2018-01-02 06:50:00-05:00,Tuesday,01-02,06:50:00,521,520
186,409 - Oakland 3,2018-01-02 07:00:00-05:00,Tuesday,01-02,07:00:00,521,520
187,409 - Oakland 3,2018-01-02 07:10:00-05:00,Tuesday,01-02,07:10:00,521,519
188,409 - Oakland 3,2018-01-02 07:20:00-05:00,Tuesday,01-02,07:20:00,521,518
189,409 - Oakland 3,2018-01-02 07:30:00-05:00,Tuesday,01-02,07:30:00,521,517
190,409 - Oakland 3,2018-01-02 07:40:00-05:00,Tuesday,01-02,07:40:00,521,516
191,409 - Oakland 3,2018-01-02 07:50:00-05:00,Tuesday,01-02,07:50:00,521,511
192,409 - Oakland 3,2018-01-02 08:00:00-05:00,Tuesday,01-02,08:00:00,521,486
193,409 - Oakland 3,2018-01-02 08:10:00-05:00,Tuesday,01-02,08:10:00,521,477
194,409 - Oakland 3,2018-01-02 08:20:00-05:00,Tuesday,01-02,08:20:00,521,468
195,409 - Oakland 3,2018-01-02 08:30:00-05:00,Tuesday,01-02,08:30:00,521,460
196,409 - Oakland 3,2018-01-02 08:40:00-05:00,Tuesday,01-02,08:40:00,521,459
197,409 - Oakland 3,2018-01-02 08:50:00-05:00,Tuesday,01-02,08:50:00,521,454
198,409 - Oakland 3,2018-01-02 09:00:00-05:00,Tuesday,01-02,09:00:00,521,448
199,409 - Oakland 3,2018-01-02 09:10:00-05:00,Tuesday,01-02,09:10:00,521,445
200,409 - Oakland 3,2018-01-02 09:20:00-05:00,Tuesday,01-02,09:20:00,521,447
201,409 - Oakland 3,2018-01-02 09:30:00-05:00,Tuesday,01-02,09:30:00,521,447
202,409 - Oakland 3,2018-01-02 09:40:00-05:00,Tuesday,01-02,09:40:00,521,441
203,409 - Oakland 3,2018-01-02 09:50:00-05:00,Tuesday,01-02,09:50:00,521,431
204,409 - Oakland 3,2018-01-02 10:00:00-05:00,Tuesday,01-02,10:00:00,521,426
205,409 - Oakland 3,2018-01-02 10:10:00-05:00,Tuesday,01-02,10:10:00,521,426
206,409 - Oakland 3,2018-01-02 10:20:00-05:00,Tuesday,01-02,10:20:00,521,415
207,409 - Oakland 3,2018-01-02 10:30:00-05:00,Tuesday,01-02,10:30:00,521,407
208,409 - Oakland 3,2018-01-02 10:40:00-05:00,Tuesday,01-02,10:40:00,521,397
209,409 - Oakland 3,2018-01-02 10:50:00-05:00,Tuesday,01-02,10:50:00,521,384
210,409 - Oakland 3,2018-01-02 11:00:00-05:00,Tuesday,01-02,11:00:00,521,362
211,409 - Oakland 3,2018-01-02 11:10:00-05:00,Tuesday,01-02,11:10:00,521,367
212,409 - Oakland 3,2018-01-02 11:20:00-05:00,Tuesday,01-02,11:20:00,521,367
213,409 - Oakland 3,2018-01-02 11:30:00-05:00,Tuesday,01-02,11:30:00,521,371
214,409 - Oakland 3,2018-01-02 11:40:00-05:00,Tuesday,01-02,11:40:00,521,362
215,409 - Oakland 3,2018-01-02 11:50:00-05:00,Tuesday,01-02,11:50:00,521,356
216,409 - Oakland 3,2018-01-02 12:00:00-05:00,Tuesday,01-02,12:00:00,521,358
217,409 - Oakland 3,2018-01-02 12:10:00-05:00,Tuesday,01-02,12:10:00,521,353
218,409 - Oakland 3,2018-01-02 12:20:00-05:00,Tuesday,01-02,12:20:00,521,351
219,409 - Oakland 3,2018-01-02 12:30:00-05:00,Tuesday,01-02,12:30:00,521,354
220,409 - Oakland 3,2018-01-02 12:40:00-05:00,Tuesday,01-02,12:40:00,521,341
221,409 - Oakland 3,2018-01-02 12:50:00-05:00,Tuesday,01-02,12:50:00,521,324
222,409 - Oakland 3,2018-01-02 13:00:00-05:00,Tuesday,01-02,13:00:00,521,327
223,409 - Oakland 3,2018-01-02 13:10:00-05:00,Tuesday,01-02,13:10:00,521,336
224,409 - Oakland 3,2018-01-02 13:20:00-05:00,Tuesday,01-02,13:20:00,521,337
225,409 - Oakland 3,2018-01-02 13:30:00-05:00,Tuesday,01-02,13:30:00,521,330
226,409 - Oakland 3,2018-01-02 13:40:00-05:00,Tuesday,01-02,13:40:00,521,326
227,409 - Oakland 3,2018-01-02 13:50:00-05:00,Tuesday,01-02,13:50:00,521,319
228,409 - Oakland 3,2018-01-02 14:00:00-05:00,Tuesday,01-02,14:00:00,521,326
229,409 - Oakland 3,2018-01-02 14:10:00-05:00,Tuesday,01-02,14:10:00,521,331
230,409 - Oakland 3,2018-01-02 14:20:00-05:00,Tuesday,01-02,14:20:00,521,340
231,409 - Oakland 3,2018-01-02 14:30:00-05:00,Tuesday,01-02,14:30:00,521,336
232,409 - Oakland 3,2018-01-02 14:40:00-05:00,Tuesday,01-02,14:40:00,521,347
233,409 - Oakland 3,2018-01-02 14:50:00-05:00,Tuesday,01-02,14:50:00,521,340
234,409 - Oakland 3,2018-01-02 15:00:00-05:00,Tuesday,01-02,15:00:00,521,353
235,409 - Oakland 3,2018-01-02 15:10:00-05:00,Tuesday,01-02,15:10:00,521,364
236,409 - Oakland 3,2018-01-02 15:20:00-05:00,Tuesday,01-02,15:20:00,521,367
237,409 - Oakland 3,2018-01-02 15:30:00-05:00,Tuesday,01-02,15:30:00,521,380
238,409 - Oakland 3,2018-01-02 15:40:00-05:00,Tuesday,01-02,15:40:00,521,386
239,409 - Oakland 3,2018-01-02 15:50:00-05:00,Tuesday,01-02,15:50:00,521,385
240,409 - Oakland 3,2018-01-02 16:00:00-05:00,Tuesday,01-02,16:00:00,521,391
241,409 - Oakland 3,2018-01-02 16:10:00-05:00,Tuesday,01-02,16:10:00,521,398
242,409 - Oakland 3,2018-01-02 16:20:00-05:00,Tuesday,01-02,16:20:00,521,403
243,409 - Oakland 3,2018-01-02 16:30:00-05:00,Tuesday,01-02,16:30:00,521,402
244,409 - Oakland 3,2018-01-02 16:40:00-05:00,Tuesday,01-02,16:40:00,521,391
245,409 - Oakland 3,2018-01-02 16:50:00-05:00,Tuesday,01-02,16:50:00,521,392
246,409 - Oakland 3,2018-01-02 17:00:00-05:00,Tuesday,01-02,17:00:00,521,393
247,409 - Oakland 3,2018-01-02 17:10:00-05:00,Tuesday,01-02,17:10:00,521,402
248,409 - Oakland 3,2018-01-02 17:20:00-05:00,Tuesday,01-02,17:20:00,521,413
249,409 - Oakland 3,2018-01-02 17:30:00-05:00,Tuesday,01-02,17:30:00,521,427
250,409 - Oakland 3,2018-01-02 17:40:00-05:00,Tuesday,01-02,17:40:00,521,436
251,409 - Oakland 3,2018-01-02 17:50:00-05:00,Tuesday,01-02,17:50:00,521,446
252,409 - Oakland 3,2018-01-02 18:00:00-05:00,Tuesday,01-02,18:00:00,521,521
253,409 - Oakland 3,2018-01-02 18:10:00-05:00,Tuesday,01-02,18:10:00,521,521
254,409 - Oakland 3,2018-01-02 18:20:00-05:00,Tuesday,01-02,18:20:00,521,521
255,409 - Oakland 3,2018-01-02 18:30:00-05:00,Tuesday,01-02,18:30:00,521,521
256,409 - Oakland 3,2018-01-02 18:40:00-05:00,Tuesday,01-02,18:40:00,521,521
257,409 - Oakland 3,2018-01-02 18:50:00-05:00,Tuesday,01-02,18:50:00,521,521
258,409 - Oakland 3,2018-01-02 19:00:00-05:00,Tuesday,01-02,19:00:00,521,521
259,409 - Oakland 3,2018-01-02 19:10:00-05:00,Tuesday,01-02,19:10:00,521,521
260,409 - Oakland 3,2018-01-02 19:20:00-05:00,Tuesday,01-02,19:20:00,521,521
261,409 - Oakland 3,2018-01-02 19:30:00-05:00,Tuesday,01-02,19:30:00,521,521
262,409 - Oakland 3,2018-01-02 19:40:00-05:00,Tuesday,01-02,19:40:00,521,521
263,409 - Oakland 3,2018-01-02 19:50:00-05:00,Tuesday,01-02,19:50:00,521,521
264,409 - Oakland 3,2018-01-02 20:00:00-05:00,Tuesday,01-02,20:00:00,521,521
265,409 - Oakland 3,2018-01-02 20:10:00-05:00,Tuesday,01-02,20:10:00,521,521
266,409 - Oakland 3,2018-01-02 20:20:00-05:00,Tuesday,01-02,20:20:00,521,521
267,409 - Oakland 3,2018-01-02 20:30:00-05:00,Tuesday,01-02,20:30:00,521,521
268,409 - Oakland 3,2018-01-02 20:40:00-05:00,Tuesday,01-02,20:40:00,521,521
269,409 - Oakland 3,2018-01-02 20:50:00-05:00,Tuesday,01-02,20:50:00,521,521
270,409 - Oakland 3,2018-01-02 21:00:00-05:00,Tuesday,01-02,21:00:00,521,521
271,409 - Oakland 3,2018-01-02 21:10:00-05:00,Tuesday,01-02,21:10:00,521,521
272,409 - Oakland 3,2018-01-02 21:20:00-05:00,Tuesday,01-02,21:20:00,521,521
273,409 - Oakland 3,2018-01-02 21:30:00-05:00,Tuesday,01-02,21:30:00,521,521
274,409 - Oakland 3,2018-01-02 21:40:00-05:00,Tuesday,01-02,21:40:00,521,521
275,409 - Oakland 3,2018-01-02 21:50:00-05:00,Tuesday,01-02,21:50:00,521,521
276,409 - Oakland 3,2018-01-02 22:00:00-05:00,Tuesday,01-02,22:00:00,521,521
277,409 - Oakland 3,2018-01-02 22:10:00-05:00,Tuesday,01-02,22:10:00,521,521
278,409 - Oakland 3,2018-01-02 22:20:00-05:00,Tuesday,01-02,22:20:00,521,521
279,409 - Oakland 3,2018-01-02 22:30:00-05:00,Tuesday,01-02,22:30:00,521,521
280,409 - Oakland 3,2018-01-02 22:40:00-05:00,Tuesday,01-02,22:40:00,521,521
281,409 - Oakland 3,2018-01-02 22:50:00-05:00,Tuesday,01-02,22:50:00,521,521
282,409 - Oakland 3,2018-01-02 23:00:00-05:00,Tuesday,01-02,23:00:00,521,521
283,409 - Oakland 3,2018-01-02 23:10:00-05:00,Tuesday,01-02,23:10:00,521,521
284,409 - Oakland 3,2018-01-02 23:20:00-05:00,Tuesday,01-02,23:20:00,521,521
285,409 - Oakland 3,2018-01-02 23:30:00-05:00,Tuesday,01-02,23:30:00,521,521
286,409 - Oakland 3,2018-01-02 23:40:00-05:00,Tuesday,01-02,23:40:00,521,521
287,409 - Oakland 3,2018-01-02 23:50:00-05:00,Tuesday,01-02,23:50:00,521,521
288,409 - Oakland 3,2018-01-03 00:00:00-05:00,Wednesday,01-03,00:00:00,521,521
289,409 - Oakland 3,2018-01-03 00:10:00-05:00,Wednesday,01-03,00:10:00,521,521
